28	0	21	10
28	0	21	10
28	0	21	10
28	0	21	10
28	0	21	10
28	0	21	10
32	0	24	12
25	0	17	9
36	4	28	16
32	0	24	12
35	5	28	16
35	5	28	16
39	2	28	16
39	2	28	16
39	3	26	16
39	3	26	16
36	3	36	16
36	3	36	16
36	2	40	16
36	2	40	16
39	0	40	16
35	0	36	14
39	1	32	15
28	0	21	10
22	0	22	9
25	0	25	10
32	0	24	12
25	0	17	9
35	0	24	13
28	0	17	10
28	0	21	10
28	0	21	10
25	0	22	9
28	0	25	11
25	0	22	9
28	0	25	11
25	0	21	9
25	0	21	9
32	0	24	12
32	0	24	12
35	5	28	16
35	5	28	16
45	16	36	26
35	6	26	16
32	0	24	12
32	0	24	12
36	5	26	16
32	1	22	12
32	0	32	13
32	0	32	13
36	2	40	16
32	0	36	13
36	3	36	16
32	0	32	13
36	4	28	16
25	0	17	9
35	0	24	13
28	0	17	10
25	0	21	9
25	0	21	9
36	3	36	16
32	0	32	13
32	0	32	13
32	0	32	13
25	0	21	9
32	0	28	12
43	10	39	23
36	3	32	16
36	3	36	16
32	0	32	13
39	1	32	15
46	8	39	22
46	14	38	26
43	11	35	23
45	15	38	26
45	15	38	26
49	11	46	26
46	8	43	23
39	1	36	16
46	8	43	23
36	3	36	16
32	0	32	13
43	12	33	23
32	1	22	12
35	0	24	13
28	0	17	10
36	5	26	16
32	1	22	12
49	11	42	25
46	8	39	22
51	7	35	23
44	0	28	16
43	2	26	16
50	9	33	23
50	19	40	30
46	15	36	26
50	17	46	30
43	10	39	23
35	4	32	16
42	11	39	23
31	5	36	16
41	15	46	26
49	20	40	30
42	13	33	23
31	5	36	16
38	12	43	23
31	4	40	16
41	14	50	26
50	18	42	30
32	0	24	12
35	0	24	13
28	0	17	10
25	0	21	9
25	0	21	9
31	0	32	12
35	4	36	16
36	2	40	16
32	0	36	13
46	13	42	26
43	10	39	23
67	32	46	44
53	18	32	30
50	17	46	30
46	13	42	26
45	19	46	29
53	27	54	37
72	44	53	53
57	29	38	38
56	26	49	37
57	27	50	38
63	27	50	40
53	17	40	30
56	26	49	37
49	19	42	30
36	3	36	16
32	0	32	13
32	0	32	13
36	3	36	16
35	3	40	16
45	13	50	26
53	17	40	30
39	3	26	16
42	11	39	23
42	11	39	23
32	0	32	13
36	3	36	16
43	10	39	23
46	13	42	26
45	19	46	29
59	33	60	43
59	35	50	43
59	35	50	43
55	31	50	40
59	35	54	44
75	52	58	59
60	37	43	44
45	19	50	30
59	33	64	44
75	53	54	59
59	37	38	43
50	17	46	30
57	24	53	37
57	38	51	45
50	31	44	38
46	13	42	26
43	10	39	23
50	19	40	30
50	19	40	30
57	24	53	37
57	24	53	37
56	25	53	37
59	28	56	40
62	49	55	53
60	47	53	51
44	53	63	51
69	78	88	76
107	127	64	113
69	89	26	75
52	50	69	52
71	69	88	71
65	103	72	88
74	112	81	97
107	135	65	118
74	102	32	85
41	75	74	64
74	108	107	97
117	141	68	125
72	96	23	80
49	70	76	64
67	88	94	82
120	132	63	120
68	80	11	68
53	37	64	44
57	41	68	48
72	49	59	57
59	36	46	44
59	35	54	44
59	35	54	44
52	32	52	40
57	37	57	45
52	26	53	36
59	33	60	43
53	53	55	53
68	68	70	68
71	60	62	63
