38	19	133	37
38	19	133	37
37	20	125	37
37	20	125	37
33	21	133	37
36	24	136	40
37	19	133	37
37	19	133	37
36	19	133	37
37	20	134	38
37	19	133	37
37	19	133	37
37	20	125	37
37	20	125	37
33	21	133	37
36	24	136	40
40	27	142	43
40	27	142	43
40	27	142	43
41	28	143	44
44	40	141	52
42	38	139	50
51	46	142	58
41	36	132	48
44	33	140	48
41	30	137	45
41	29	141	45
36	24	136	40
37	19	133	37
37	19	133	37
37	20	125	37
37	20	125	37
38	22	122	38
37	21	121	37
36	20	125	36
37	21	126	37
36	19	133	37
39	22	136	40
43	25	142	43
39	21	138	39
40	27	142	43
40	27	142	43
44	39	149	53
44	39	149	53
49	43	160	58
49	43	160	58
57	58	161	69
48	49	152	60
62	52	150	66
47	37	135	51
44	33	140	48
41	30	137	45
40	27	142	43
40	27	142	43
40	28	140	44
41	29	141	45
44	33	140	48
47	36	143	51
44	39	149	53
44	39	149	53
62	51	154	66
41	30	133	45
40	27	142	43
40	27	142	43
44	33	140	48
41	30	137	45
35	28	150	44
44	37	159	53
33	32	147	45
48	47	162	60
33	45	149	53
49	61	165	69
45	62	164	68
49	66	168	72
39	59	172	65
47	67	180	73
49	58	179	69
52	61	182	72
49	58	170	68
50	59	171	69
46	58	162	66
48	60	164	68
47	70	162	73
45	68	160	71
44	55	162	63
46	57	164	65
49	53	162	64
49	53	162	64
41	39	159	53
46	44	164	58
46	39	149	53
46	39	149	53
44	33	140	48
41	30	137	45
35	29	142	43
44	38	151	52
46	48	142	58
48	50	144	60
59	58	142	67
49	48	132	57
48	50	142	59
48	50	142	59
41	41	149	53
46	46	154	58
41	28	147	45
44	31	150	48
53	42	145	57
47	36	139	51
44	33	140	48
40	29	136	44
43	25	142	43
39	21	138	39
38	32	133	45
41	35	136	48
63	60	154	71
49	46	140	57
34	46	180	57
45	57	191	68
73	108	168	104
46	81	141	77
82	101	162	102
52	71	132	72
38	39	170	53
51	52	183	66
55	87	164	86
51	83	160	82
64	89	169	90
49	74	154	75
41	60	181	68
50	69	190	77
70	111	163	104
51	92	144	85
60	84	169	86
49	73	158	75
48	45	170	60
46	43	168	58
61	70	150	76
45	54	134	60
46	39	149	53
46	39	149	53
42	34	161	50
48	40	167	56
38	30	147	45
46	38	155	53
49	57	142	64
49	57	142	64
39	38	149	50
52	51	162	63
37	65	170	68
55	83	188	86
57	105	182	99
54	102	179	96
45	91	184	87
57	103	196	99
59	161	176	132
51	153	168	124
52	126	189	111
56	130	193	115
62	102	188	99
55	95	181	92
77	98	174	100
54	75	151	77
47	82	174	82
52	87	179	87
74	86	175	92
50	62	151	68
43	60	162	66
51	68	170	74
54	77	169	80
50	73	165	76
57	115	172	104
55	113	170	102
48	150	192	124
53	155	197	129
94	164	185	145
56	126	147	107
45	143	182	118
53	151	190	126
54	116	183	105
59	121	188	110
32	150	187	118
57	175	212	143
78	220	183	173
55	197	160	150
44	128	203	111
61	145	220	128
57	199	178	154
54	196	175	151
48	182	209	145
54	188	215	151
110	202	178	171
57	149	125	118
70	106	187	104
52	88	169	86
73	93	174	96
53	73	154	76
35	49	171	58
49	63	185	72
45	73	178	76
55	83	188	86
46	62	171	69
58	74	183	81
43	110	171	96
62	129	190	115
14	104	193	87
63	153	242	136
51	213	188	161
51	213	188	161
63	179	207	147
62	178	206	146
45	198	191	151
56	209	202	162
60	122	189	111
64	126	193	115
26	106	187	91
56	136	217	121
72	111	175	106
59	98	162	93
35	49	171	58
53	67	189	76
57	87	176	88
55	85	174	86
15	72	172	66
53	110	210	104
35	125	183	104
53	143	201	122
79	210	188	168
55	186	164	144
9	195	240	144
59	245	255	190
50	255	228	190
55	255	233	192
114	255	218	208
81	255	185	194
32	255	255	188
69	255	255	199
75	255	255	201
63	255	254	197
107	255	233	208
82	239	208	188
16	227	244	165
72	255	255	200
67	255	245	197
67	255	245	197
90	255	238	203
57	255	205	190
105	235	202	192
67	197	164	154
34	161	213	128
57	184	236	151
96	179	189	155
57	140	150	116
10	90	190	77
68	148	248	135
35	255	205	183
57	255	227	192
48	255	255	193
64	255	255	197
100	255	255	208
104	255	255	209
148	255	255	223
148	255	255	223
132	255	255	218
132	255	255	218
124	255	255	215
124	255	255	215
135	255	255	219
135	255	255	219
146	255	255	222
146	255	255	222
119	255	255	214
119	255	255	214
103	255	255	209
86	255	255	204
74	255	255	200
83	255	255	203
66	255	232	195
88	255	254	204
121	255	255	214
135	255	255	219
173	255	255	230
173	255	255	230
215	255	255	243
215	255	255	243
242	255	252	250
242	255	252	250
242	255	252	250
242	255	252	250
242	255	252	250
242	255	252	250
242	255	252	250
242	255	252	250
242	255	252	250
242	255	252	250
242	255	252	250
242	255	252	250
242	255	252	250
242	255	252	250
242	255	252	250
242	255	252	250
242	255	252	250
242	255	252	250
242	255	252	250
242	255	252	250
242	255	252	250
242	255	252	250
242	255	252	250
242	255	252	250
242	255	252	250
242	255	252	250
242	255	252	250
242	255	252	250
242	255	252	250
242	255	252	250
242	255	252	250
242	255	252	250
242	255	252	250
242	255	252	250
242	255	252	250
242	255	252	250
242	255	252	250
242	255	252	250
242	255	252	250
242	255	252	250
195	255	252	236
195	255	252	236
128	255	242	215
114	255	228	209
83	255	245	202
96	255	255	207
112	255	255	212
135	255	255	219
140	255	255	220
140	255	255	220
104	255	255	209
104	255	255	209
100	255	255	208
98	255	255	208
105	255	247	209
111	255	253	211
105	255	240	208
105	255	240	208
62	255	255	197
88	255	255	205
89	255	223	201
93	255	227	203
88	255	252	204
87	255	251	204
72	255	255	200
72	255	255	200
67	255	254	198
51	255	238	192
121	255	208	209
62	209	149	158
80	68	210	87
59	47	189	66
13	63	170	60
58	108	215	105
63	168	166	136
53	158	156	126
75	176	169	145
59	160	153	129
49	188	186	146
65	204	202	162
19	236	217	168
52	255	250	193
30	255	247	186
49	255	255	193
79	255	225	198
62	255	208	191
25	255	247	185
47	255	255	192
82	255	206	197
53	255	177	185
65	236	205	181
57	228	197	173
26	230	222	168
46	250	242	188
63	214	217	169
55	206	209	161
92	180	184	154
57	145	149	119
70	94	179	96
59	83	168	85
38	80	169	77
55	97	186	94
78	91	175	96
53	66	150	71
26	50	178	57
60	84	212	91
64	156	181	131
57	149	174	124
55	151	200	127
58	154	203	130
50	151	200	126
55	156	205	131
52	205	194	157
52	205	194	157
61	220	193	169
54	213	186	162
78	197	206	162
56	175	184	140
61	229	199	175
51	219	189	165
72	171	203	145
57	156	188	130
88	141	191	130
54	107	157	96
64	63	174	75
52	51	162	63
50	42	159	57
50	42	159	57
50	42	159	57
51	43	160	58
23	67	172	65
54	98	203	96
62	134	191	118
50	122	179	106
72	97	188	99
54	79	170	81
19	85	182	76
54	120	217	111
69	175	193	145
54	160	178	130
57	110	200	104
55	108	198	102
42	90	198	87
56	104	212	101
48	151	188	124
53	156	193	129
80	107	175	106
60	87	155	86
30	70	167	69
58	98	195	97
