9	0	10	3
9	0	10	3
9	0	10	3
9	0	10	3
9	0	10	3
9	0	10	3
9	0	10	3
9	0	10	3
9	0	6	3
9	0	6	3
9	0	6	3
9	0	6	3
7	0	6	2
7	0	6	2
9	0	10	3
9	0	10	3
9	0	6	3
9	0	6	3
9	0	6	3
9	0	6	3
9	0	6	3
9	0	6	3
9	0	10	3
9	0	10	3
9	0	6	3
9	0	6	3
9	0	10	3
9	0	10	3
12	0	12	4
12	0	12	4
12	0	10	4
12	0	10	4
9	0	10	3
9	0	10	3
12	0	10	4
12	0	10	4
7	0	10	3
7	0	10	3
7	0	10	3
7	0	10	3
9	0	10	3
9	0	10	3
9	0	10	3
9	0	10	3
7	0	10	3
7	0	10	3
7	0	6	2
7	0	6	2
9	0	10	3
9	0	10	3
9	0	6	3
9	0	6	3
9	0	6	3
9	0	6	3
12	0	10	4
12	0	10	4
12	0	10	4
12	0	10	4
12	0	10	4
12	0	10	4
9	0	10	3
9	0	10	3
9	0	10	3
9	0	10	3
9	0	10	3
9	0	10	3
9	0	10	3
9	0	10	3
9	0	10	3
9	0	10	3
9	0	12	4
9	0	12	4
9	0	6	3
9	0	6	3
9	0	6	3
9	0	6	3
9	0	10	3
9	0	10	3
9	0	10	3
9	0	10	3
9	0	10	3
9	0	10	3
12	0	10	4
12	0	10	4
9	0	10	3
9	0	10	3
9	0	10	3
9	0	10	3
12	0	10	4
12	0	10	4
9	0	6	3
9	0	6	3
9	0	6	3
9	0	6	3
9	0	10	3
9	0	10	3
9	0	10	3
9	0	10	3
9	0	10	3
9	0	10	3
9	0	10	3
9	0	10	3
9	0	10	3
9	0	10	3
9	0	10	3
9	0	10	3
9	0	10	3
9	0	10	3
9	0	6	3
9	0	6	3
9	0	6	3
9	0	6	3
9	0	2	2
9	0	2	2
9	0	10	3
9	0	10	3
9	0	10	3
9	0	10	3
9	0	10	3
9	0	10	3
7	0	10	3
7	0	10	3
9	0	6	3
9	0	6	3
7	0	6	2
7	0	6	2
9	0	6	3
9	0	6	3
7	0	6	2
7	0	6	2
7	0	6	2
7	0	6	2
9	0	10	3
9	0	10	3
7	0	10	3
7	0	10	3
9	0	10	3
9	0	10	3
9	0	6	3
9	0	6	3
9	0	10	3
9	0	10	3
9	0	10	3
9	0	10	3
9	0	10	3
9	0	10	3
7	0	10	3
7	0	10	3
7	0	6	2
7	0	6	2
7	0	10	3
7	0	10	3
7	0	10	3
7	0	10	3
9	0	4	3
7	0	2	2
9	0	4	3
7	0	2	2
9	0	4	3
7	0	2	2
4	0	10	2
6	0	12	3
9	0	4	3
7	0	2	2
7	0	10	3
7	0	10	3
7	0	10	3
7	0	10	3
7	0	10	3
7	0	10	3
7	0	6	2
7	0	6	2
4	0	6	1
6	0	8	2
9	0	4	3
7	0	2	2
4	0	6	1
6	0	8	2
9	0	4	3
7	0	2	2
7	0	10	3
7	0	10	3
7	0	6	2
7	0	6	2
1	0	6	0
6	4	11	5
23	23	21	22
16	16	14	15
24	23	21	23
6	5	3	5
7	0	6	2
7	0	6	2
7	0	10	3
7	0	10	3
9	0	4	3
7	0	2	2
6	0	4	2
6	0	4	2
7	0	6	2
7	0	6	2
11	0	4	3
9	0	2	2
7	0	6	2
7	0	6	2
9	0	4	3
7	0	2	2
1	0	6	0
6	4	11	5
12	12	12	12
12	12	12	12
12	12	14	12
16	16	18	16
34	41	28	37
22	29	16	25
17	16	16	16
6	5	5	5
6	0	4	2
6	0	4	2
9	3	5	5
6	0	2	2
6	0	4	2
6	0	4	2
6	0	4	2
6	0	4	2
4	0	10	2
6	0	12	3
17	16	16	16
6	5	5	5
5	5	5	5
12	12	12	12
2	2	4	2
23	23	25	23
38	40	26	37
12	14	0	11
0	5	12	4
31	41	48	38
23	68	35	50
40	85	52	67
63	106	42	85
43	86	22	65
77	97	46	85
36	56	5	44
26	32	28	29
26	32	28	29
8	14	14	12
26	32	32	30
21	34	28	29
35	48	42	43
47	56	35	50
26	35	14	29
13	12	12	12
6	5	5	5
2	1	8	2
12	11	18	12
23	23	23	23
12	12	12	12
33	39	35	36
33	39	35	36
8	14	14	12
36	42	42	40
13	66	42	47
51	104	80	85
61	196	43	138
46	181	28	123
56	208	49	144
46	198	39	134
52	199	57	138
43	190	48	129
48	184	55	128
43	179	50	123
75	168	42	125
49	142	16	99
74	119	43	96
43	88	12	65
21	34	32	29
42	55	53	50
21	88	48	63
45	112	72	87
54	142	45	104
43	131	34	93
82	129	41	104
45	92	4	67
0	61	40	40
48	117	96	93
1	195	69	122
47	241	115	168
38	255	82	170
64	255	108	181
83	255	99	185
89	255	105	188
137	255	143	206
145	255	151	210
176	255	172	221
176	255	172	221
184	255	214	229
184	255	214	229
192	255	228	233
192	255	228	233
208	255	244	239
208	255	244	239
223	255	255	245
223	255	255	245
235	255	255	249
235	255	255	249
234	255	255	248
234	255	255	248
226	255	255	246
226	255	255	246
226	255	254	246
226	255	254	246
211	255	252	241
211	255	252	241
181	255	248	232
181	255	248	232
140	255	210	215
140	255	210	215
92	255	153	194
86	255	147	192
56	255	131	181
55	255	130	180
77	255	94	183
52	255	69	173
53	249	80	171
47	243	74	165
53	200	56	139
45	192	48	131
73	124	53	100
48	99	28	75
41	88	39	68
48	95	46	75
54	136	43	100
49	131	38	95
23	95	49	68
48	120	74	93
70	167	40	123
47	144	17	100
41	97	52	75
47	103	58	81
13	71	41	50
48	106	76	85
30	73	41	56
47	90	58	73
34	70	47	56
45	81	58	67
70	114	43	92
45	89	18	67
25	56	35	44
44	75	54	63
73	119	36	95
41	87	4	63
44	58	35	51
31	45	22	38
27	21	21	22
9	3	3	4
6	0	2	2
6	0	2	2
4	0	6	1
6	0	8	2
7	0	6	2
7	0	6	2
1	0	6	0
6	4	11	5
16	16	16	15
12	12	12	12
6	5	5	5
13	12	12	12
4	32	23	22
38	66	57	56
65	90	37	76
41	66	13	52
43	46	32	43
37	40	26	37
9	3	7	5
16	10	14	12
30	42	27	36
37	49	34	43
37	39	28	37
25	27	16	25
6	0	8	2
6	0	8	2
13	12	14	12
6	5	7	5
9	0	8	3
7	0	6	2
9	0	4	3
7	0	2	2
7	0	10	3
7	0	10	3
6	0	4	2
6	0	4	2
4	0	6	1
6	0	8	2
3	2	4	2
6	5	7	5
17	16	14	16
6	5	3	5
12	12	14	12
12	12	14	12
16	16	16	15
16	16	16	15
24	23	21	23
