136	21	120	66
134	19	118	64
138	23	122	68
134	19	118	64
136	22	114	66
130	16	108	60
131	19	122	64
133	21	124	66
130	14	118	60
130	14	118	60
133	15	104	60
133	15	104	60
130	16	108	60
130	16	108	60
137	18	112	64
133	14	108	60
142	17	108	64
142	17	108	64
142	19	110	66
134	11	102	58
133	14	110	60
137	18	114	64
138	12	108	60
138	12	108	60
140	18	100	63
134	12	94	57
134	20	112	64
136	22	114	66
146	22	108	68
142	18	104	64
140	17	108	64
142	19	110	66
141	24	108	68
137	20	104	64
136	22	114	66
134	20	112	64
134	18	122	64
134	18	122	64
137	18	112	64
133	14	108	60
136	22	114	66
136	22	114	66
133	21	126	66
135	23	128	68
139	17	130	66
139	17	130	66
145	19	127	68
144	18	126	67
144	18	128	68
142	16	126	66
138	24	118	68
138	24	118	68
141	23	112	68
133	15	104	60
134	21	108	64
136	23	110	66
137	16	122	64
137	16	122	64
134	21	108	64
134	21	108	64
130	16	108	60
134	20	112	64
136	21	120	66
136	21	120	66
140	16	112	64
140	16	112	64
144	20	106	66
146	22	108	68
144	20	118	68
144	20	118	68
133	22	120	66
133	22	120	66
133	24	126	68
131	22	124	66
134	29	136	72
136	31	138	74
139	35	137	77
139	35	137	77
137	28	130	72
137	28	130	72
146	33	120	76
142	29	116	72
144	31	118	74
142	29	116	72
144	31	118	74
139	26	113	69
142	17	120	66
142	17	120	66
139	19	120	66
141	21	122	68
142	28	120	72
136	22	114	66
139	20	114	66
133	14	108	60
139	21	110	66
139	21	110	66
139	19	120	66
139	19	120	66
142	28	120	72
138	24	116	68
142	26	130	72
139	23	127	69
136	24	127	69
139	27	130	72
136	33	128	74
139	36	131	77
141	33	130	76
141	33	130	76
142	37	117	77
146	41	121	81
149	41	118	82
144	36	113	77
152	29	120	76
145	22	113	69
139	20	116	66
145	26	122	72
136	24	127	69
144	32	135	77
151	37	129	81
142	28	120	72
141	22	118	68
142	23	119	69
144	20	118	68
145	21	119	69
157	35	117	80
148	26	108	71
143	33	126	76
144	34	127	77
142	33	137	77
146	37	141	81
158	51	141	93
147	40	130	82
147	40	130	82
147	40	130	82
147	41	126	82
147	41	126	82
152	55	137	93
145	48	130	86
152	55	137	93
141	44	126	82
146	30	134	76
147	31	135	77
151	37	129	81
146	32	124	76
139	33	118	74
137	31	116	72
142	26	130	72
142	26	130	72
144	28	134	74
144	28	134	74
147	33	127	77
139	25	119	69
145	24	130	72
145	24	130	72
146	32	126	76
142	28	122	72
147	37	107	77
142	32	102	72
139	33	118	74
146	40	125	81
164	54	124	94
147	37	107	77
139	36	131	77
149	46	141	87
160	52	129	93
144	36	113	77
141	30	128	74
144	33	131	77
155	36	130	82
147	28	122	74
143	34	120	76
141	32	118	74
139	31	128	74
137	29	126	72
139	23	127	69
142	26	130	72
143	41	129	81
148	46	134	86
153	52	135	91
148	47	130	86
148	45	140	86
149	46	141	87
146	48	137	87
150	52	141	91
158	49	135	91
154	45	131	87
148	53	139	91
150	55	141	93
139	66	146	96
145	72	152	102
165	80	135	111
150	65	120	96
151	58	130	94
150	57	129	93
153	70	136	102
151	68	134	100
161	77	146	109
152	68	137	100
158	50	147	93
151	43	140	86
144	32	135	77
148	36	139	81
146	38	135	81
147	39	136	82
145	47	136	86
147	49	138	88
149	47	137	87
155	53	143	93
122	69	154	94
154	101	186	126
162	133	149	143
151	122	138	132
147	105	160	123
154	112	167	130
119	105	159	115
155	141	195	151
182	131	141	147
158	107	117	123
134	66	156	96
156	88	178	118
164	76	146	110
154	66	136	100
134	54	146	88
151	71	163	105
155	67	137	101
151	63	133	97
150	55	143	93
150	55	143	93
143	47	140	86
150	54	147	93
148	59	138	94
154	65	144	100
133	90	154	110
155	112	176	132
154	156	149	154
160	162	155	160
143	198	158	176
147	202	162	180
156	218	168	193
154	216	166	191
157	226	170	198
158	227	171	199
148	253	177	212
145	250	174	209
165	253	179	218
149	237	163	202
172	203	182	191
159	190	169	178
139	178	183	166
151	190	195	178
152	182	170	171
153	183	171	172
177	142	152	153
154	119	129	130
130	88	143	106
154	112	167	130
180	192	121	180
153	165	94	153
155	161	161	159
161	167	167	165
147	190	169	174
164	207	186	191
158	255	168	216
148	255	158	211
174	255	169	220
156	255	151	213
171	255	154	218
159	249	142	209
161	249	175	214
164	252	178	217
152	255	202	218
167	255	217	224
173	255	200	224
173	255	200	224
170	255	196	222
170	255	196	222
188	245	193	222
173	230	178	207
192	182	175	184
180	170	163	172
119	176	198	161
170	227	249	212
182	255	145	220
168	255	131	214
152	255	191	216
169	255	208	223
162	255	186	219
162	255	186	219
173	255	210	225
173	255	210	225
197	255	218	233
197	255	218	233
223	255	244	244
223	255	244	244
239	255	254	250
239	255	254	250
242	255	252	250
242	255	252	250
242	255	252	250
242	255	252	250
242	255	252	250
242	255	252	250
242	255	252	250
242	255	252	250
242	255	252	250
242	255	252	250
242	255	252	250
242	255	252	250
242	255	252	250
242	255	252	250
242	255	252	250
242	255	252	250
242	255	252	250
242	255	252	250
242	255	252	250
242	255	252	250
242	255	252	250
242	255	252	250
235	255	252	248
235	255	252	248
227	255	255	246
227	255	255	246
219	255	255	244
219	255	255	244
211	255	255	241
211	255	255	241
184	255	238	231
184	255	238	231
193	255	208	231
174	255	189	223
182	236	173	212
177	231	168	207
130	255	195	210
