31	0	16	11
31	0	16	11
31	0	20	11
31	0	20	11
28	0	24	11
28	0	24	11
28	0	24	11
28	0	24	11
27	0	16	9
27	0	16	9
31	0	20	11
31	0	20	11
28	0	20	10
28	0	20	10
28	0	20	10
28	0	20	10
28	0	20	10
28	0	20	10
27	0	20	10
27	0	20	10
27	0	20	10
27	0	20	10
27	0	16	9
27	0	16	9
27	0	20	10
27	0	20	10
27	0	16	9
27	0	16	9
27	0	20	10
27	0	20	10
28	0	20	10
28	0	20	10
28	0	20	10
28	0	20	10
28	0	20	10
28	0	20	10
27	0	24	10
27	0	24	10
28	0	16	10
28	0	16	10
28	0	20	10
28	0	20	10
28	0	24	11
28	0	24	11
27	0	20	10
27	0	20	10
28	0	11	9
27	0	10	9
23	0	20	9
23	0	20	9
21	0	25	9
21	0	25	9
33	0	34	13
31	0	32	12
35	0	32	14
27	0	24	10
35	0	20	12
28	0	13	9
35	0	20	12
27	0	12	9
28	0	16	10
28	0	16	10
28	0	16	10
28	0	16	10
28	0	20	10
28	0	20	10
31	0	24	12
31	0	24	12
31	0	24	12
31	0	24	12
28	0	20	10
28	0	20	10
27	0	24	10
27	0	24	10
28	0	17	10
27	0	16	9
30	0	26	11
30	0	26	11
39	1	32	15
31	0	24	12
36	3	32	16
30	0	26	11
39	1	32	15
31	0	24	12
33	0	22	12
31	0	20	11
35	0	20	12
28	0	13	9
29	0	17	10
28	0	16	10
28	0	20	10
28	0	20	10
31	0	20	11
31	0	20	11
28	0	20	10
28	0	20	10
28	0	26	11
28	0	26	11
28	0	20	10
28	0	20	10
28	0	16	10
28	0	16	10
28	0	20	10
28	0	20	10
28	0	17	10
28	0	17	10
24	0	17	9
31	0	24	12
31	0	20	11
33	0	22	12
30	0	22	11
36	4	28	16
33	0	26	12
31	0	24	12
37	0	22	13
28	0	13	9
27	0	20	10
28	0	21	10
29	0	17	10
28	0	16	10
31	0	24	12
31	0	24	12
31	0	24	12
31	0	24	12
31	0	20	11
31	0	20	11
28	0	24	11
28	0	24	11
24	0	25	10
31	0	32	12
39	1	32	15
33	0	26	12
34	9	31	18
44	19	41	28
56	37	50	44
44	25	38	32
51	25	52	35
45	19	46	29
56	25	46	36
49	18	39	29
48	17	45	29
38	7	35	19
30	0	34	12
30	0	34	12
39	6	39	19
36	3	36	16
42	9	42	22
30	0	30	12
37	0	26	14
27	0	16	9
28	0	16	10
28	0	16	10
28	0	20	10
28	0	20	10
27	0	20	10
27	0	20	10
28	0	17	10
27	0	16	9
31	0	32	12
